Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Math_sem1,Math_sem2,Science_sem1,Science_sem2,English_sem1,English_sem2,Roll_No,Attendance,Name
1,12,1,9,1,9,1,22,27,10,10,0,0,0,1,1,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,99,65,88,58,3,86,3348,94,Charlie
1,12,1,4,1,1,1,23,27,10,5,0,0,0,1,1,0,30,0,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate,77,14,65,81,33,75,3349,78,David
1,16,1,14,1,12,1,2,1,4,11,0,0,1,1,1,0,32,0,1,6,15,2,12.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,97,39,26,43,61,43,3350,60,Frank
1,1,1,3,0,1,1,3,1,3,10,1,0,0,1,1,0,26,0,0,6,6,6,11.833333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Enrolled,18,57,21,44,83,39,3351,74,Hannah
2,15,1,4,1,14,1,22,27,5,8,0,0,0,1,1,0,37,0,0,6,17,1,12.0,0,0,6,23,2,10.5,1,16.2,0.3,-0.92,Dropout,76,93,32,72,53,53,3352,54,David
1,12,1,7,1,1,1,1,10,5,4,0,0,0,1,1,0,27,0,1,6,7,3,12.0,0,2,6,7,2,11.0,0,13.9,-0.3,0.79,Dropout,87,40,78,35,38,63,3353,54,Eva
1,1,1,15,1,1,1,23,1,6,8,1,0,0,1,1,1,18,0,0,6,7,6,12.714285714285714,0,0,6,8,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate,59,24,39,9,61,16,3354,84,Hannah
1,1,1,12,1,1,1,23,27,10,10,0,0,0,1,1,1,18,0,0,8,8,8,15.3,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,Graduate,63,72,97,6,13,25,3355,84,Charlie
2,12,2,4,1,12,1,23,14,5,2,0,0,0,0,1,0,32,0,2,8,12,2,11.5,2,0,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout,67,21,55,52,38,27,3356,92,Alice
1,15,1,7,1,14,1,3,14,4,5,0,0,0,1,1,0,20,0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,Enrolled,3,53,30,60,36,61,3357,81,Hannah
1,14,1,4,1,1,1,3,3,2,3,0,0,0,1,1,0,22,0,0,6,12,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,94,93,60,41,16,44,3358,59,Bob
4,12,1,12,1,1,1,1,14,4,4,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,42,29,80,27,99,37,3359,56,David
1,1,1,9,1,1,1,1,27,10,10,1,0,0,1,0,0,21,0,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,Enrolled,23,90,55,94,86,62,3360,56,Frank
1,8,4,14,1,1,1,1,1,5,8,0,0,0,0,0,0,19,0,0,6,7,3,12.666666666666666,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Dropout,25,48,87,94,31,76,3361,60,Bob
1,1,1,15,1,1,1,13,1,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,6,6,14.0,0,8.9,1.4,3.51,Graduate,31,56,68,19,51,66,3362,76,Grace
1,1,4,9,1,1,1,1,1,10,8,1,0,0,1,0,1,18,0,0,5,7,5,12.0,0,0,5,10,5,11.4,0,8.9,1.4,3.51,Graduate,64,62,29,59,30,28,3363,78,Jack
1,4,1,9,1,2,1,3,27,3,6,1,0,1,0,0,0,38,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,98,15,73,12,60,85,3364,89,Eva
1,8,3,16,1,1,1,19,24,1,1,1,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Dropout,27,86,44,58,4,65,3365,67,Frank
1,1,1,10,1,1,1,19,27,6,6,0,0,0,0,0,0,21,0,0,6,12,2,11.5,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Dropout,42,45,44,74,66,28,3366,90,Hannah
1,1,1,17,0,1,1,22,27,10,4,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,Enrolled,77,25,81,48,93,10,3367,61,Hannah
1,1,4,12,1,1,1,13,28,10,4,1,0,0,1,0,0,19,0,0,7,7,6,14.616666666666667,0,0,7,7,6,14.616666666666667,0,7.6,2.6,0.32,Graduate,81,5,67,52,66,94,3368,73,Grace
1,1,6,12,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled,82,73,97,98,97,60,3369,58,David
1,8,1,11,1,1,1,1,1,10,11,0,0,1,1,0,0,18,0,0,6,9,4,11.0,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,7,12,78,27,12,31,3370,78,Alice
1,4,1,9,1,3,1,22,27,10,10,0,0,0,1,0,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,55,29,90,28,15,21,3371,68,Grace
1,1,6,12,1,1,1,22,1,6,5,1,0,0,1,0,0,19,0,6,14,22,7,12.192307692307692,5,6,14,22,7,12.192307692307692,5,7.6,2.6,0.32,Graduate,84,35,32,41,70,2,3372,59,David
1,8,2,11,1,1,1,1,14,10,10,1,0,0,1,0,1,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.333333333333334,0,13.9,-0.3,0.79,Graduate,22,51,23,62,66,47,3373,51,Grace
1,8,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,8,5,12.875,0,0,5,6,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate,47,17,11,78,30,49,3374,75,Hannah
1,1,1,10,1,1,1,13,28,10,8,1,0,0,1,0,1,22,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate,2,13,30,13,3,23,3375,69,Charlie
1,15,1,4,1,14,1,23,28,7,7,1,0,0,1,0,0,21,0,0,6,11,6,13.428571428571429,0,0,6,12,6,12.857142857142858,0,15.5,2.8,-4.06,Graduate,68,55,21,44,65,86,3376,55,Charlie
1,8,1,6,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,6,6,14.5,0,0,6,8,6,14.666666666666666,0,8.9,1.4,3.51,Graduate,80,69,85,4,71,27,3377,89,Grace
1,1,1,16,1,1,1,23,28,4,8,0,0,0,1,0,1,20,0,0,7,7,7,12.142857142857142,0,0,7,7,7,12.857142857142858,0,11.1,0.6,2.02,Graduate,49,84,0,76,41,57,3378,53,Ian
2,1,1,9,1,1,1,13,27,10,10,0,0,0,1,0,0,19,0,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0,10.8,1.4,1.74,Enrolled,58,14,5,89,48,62,3379,81,Bob
1,1,4,12,1,1,1,13,14,10,4,1,0,0,1,0,0,18,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate,19,78,70,29,3,78,3380,86,Hannah
1,12,1,12,1,1,1,13,14,10,9,0,0,0,1,0,0,26,0,0,7,12,3,13.766666666666666,0,0,7,11,3,12.066666666666668,0,13.9,-0.3,0.79,Dropout,34,28,54,29,53,4,3381,65,Frank
1,10,1,9,1,2,1,19,24,1,1,1,0,0,1,0,0,31,0,13,15,17,13,11.615384615384617,0,11,14,14,11,12.545454545454543,0,7.6,2.6,0.32,Dropout,7,9,21,28,13,73,3382,55,Frank
1,8,1,10,1,1,1,22,28,10,9,1,0,0,1,0,1,18,0,0,6,6,6,15.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate,99,53,39,37,66,93,3383,89,Hannah
4,4,1,9,1,3,1,13,1,6,6,0,0,0,1,0,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,58,9,60,66,99,10,3384,80,Jack
1,1,1,6,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,5,10,2,14.5,1,0,5,9,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled,46,83,4,91,27,9,3385,85,Bob
1,1,1,10,1,1,1,13,28,8,8,0,0,0,1,0,1,19,0,0,6,9,5,10.8,0,0,6,8,6,10.714285714285714,0,15.5,2.8,-4.06,Graduate,67,84,68,19,74,35,3386,98,Bob
1,1,2,12,1,1,1,3,1,5,4,0,0,0,1,0,0,18,0,0,7,7,7,13.995714285714287,0,0,8,9,8,14.955555555555556,0,11.1,0.6,2.02,Graduate,6,31,12,32,22,61,3387,75,Bob
1,8,1,6,1,1,1,23,28,5,10,0,0,0,1,0,0,20,0,0,6,8,6,13.285714285714286,0,0,6,16,6,11.8,0,12.4,0.5,1.79,Graduate,98,55,19,81,68,68,3388,72,David
1,1,4,2,1,1,1,1,1,10,6,1,0,0,1,0,1,19,0,6,12,12,12,12.75,0,4,11,16,11,13.25,0,8.9,1.4,3.51,Graduate,69,59,51,88,44,66,3389,86,Jack
1,14,1,10,1,1,1,13,27,6,6,0,0,0,1,0,1,21,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,Enrolled,71,32,17,43,76,43,3390,81,Ian
1,8,1,16,1,1,1,23,28,10,10,0,0,1,1,0,1,18,0,0,7,7,7,12.714285714285714,0,0,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,Graduate,4,58,95,84,98,6,3391,52,Ian
1,13,1,12,1,1,1,13,14,5,10,0,0,0,1,0,0,23,0,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,Graduate,59,22,25,64,89,35,3392,83,Eva
1,1,1,5,1,1,1,1,1,10,10,0,0,0,1,0,1,21,0,0,6,7,5,13.0,0,0,6,6,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,55,71,83,48,41,12,3393,88,Eva
1,1,1,9,1,1,1,22,28,10,10,0,0,0,1,0,1,19,0,0,5,7,5,12.2,0,0,5,6,5,11.2,0,11.1,0.6,2.02,Graduate,65,9,79,38,19,91,3394,71,Alice
1,1,2,9,1,1,1,23,14,4,8,1,0,0,1,0,0,19,0,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,Enrolled,26,0,97,24,69,65,3395,82,Eva
1,17,1,6,1,16,1,13,27,5,10,1,0,0,1,0,0,20,0,7,11,15,11,13.785714285714286,0,4,9,9,9,13.88888888888889,0,8.9,1.4,3.51,Graduate,46,29,54,42,7,94,3396,78,Hannah
1,14,1,9,1,1,1,3,14,3,10,0,0,0,1,0,0,18,0,0,5,5,0,0.0,0,0,5,9,4,13.25,2,16.2,0.3,-0.92,Enrolled,58,32,11,18,60,56,3397,54,Bob
1,1,1,12,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,8,8,8,14.50125,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,Graduate,16,90,12,64,66,81,3398,79,David
2,1,5,12,1,1,1,1,14,5,5,0,0,0,1,0,0,19,0,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate,56,7,57,45,61,10,3399,72,Frank
1,8,1,5,1,1,1,23,14,6,6,0,0,0,1,0,1,21,0,0,6,6,6,11.5,0,0,6,6,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,8,8,37,42,71,58,3400,69,Alice
1,1,1,10,1,1,1,23,28,10,10,1,1,0,1,0,1,18,0,0,6,8,6,11.714285714285714,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate,4,38,45,5,75,51,3401,82,Hannah
1,1,1,14,1,1,1,22,14,8,8,0,0,0,1,0,0,20,0,0,6,9,6,13.571428571428571,0,0,6,10,5,13.6,0,15.5,2.8,-4.06,Enrolled,3,95,71,16,62,58,3402,55,Charlie
1,1,1,15,1,1,1,13,28,10,6,0,0,0,1,0,0,18,0,0,6,6,5,13.0,0,0,6,6,6,13.666666666666666,0,12.7,3.7,-1.7,Graduate,90,46,81,89,68,83,3403,76,Alice
1,8,5,12,1,1,1,13,14,10,8,1,0,0,1,0,1,18,0,0,7,8,7,13.56875,0,0,8,8,8,14.02625,0,15.5,2.8,-4.06,Graduate,44,4,55,8,0,91,3404,98,Eva
2,14,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,32,0,1,5,5,5,10.2,0,0,5,9,4,11.25,0,9.4,-0.8,-3.12,Enrolled,84,56,13,0,36,10,3405,90,Ian
1,8,2,2,1,1,1,3,3,4,4,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,80,14,16,18,22,77,3406,71,Grace
1,7,3,16,1,1,1,13,27,10,10,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled,42,7,11,10,62,61,3407,81,Eva
1,1,3,12,1,1,1,1,14,10,4,1,0,0,1,0,1,18,0,0,8,8,8,14.15375,0,0,8,8,8,14.15375,0,9.4,-0.8,-3.12,Graduate,95,95,83,43,96,30,3408,83,Alice
1,1,6,12,1,1,1,1,1,5,6,0,0,0,0,0,0,18,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Dropout,57,37,94,57,10,53,3409,80,Alice
1,1,5,15,1,1,1,13,28,4,6,1,0,0,1,0,0,20,0,0,6,7,6,13.833333333333334,0,0,6,6,6,12.833333333333334,0,11.1,0.6,2.02,Graduate,54,70,92,3,52,57,3410,50,Alice
1,3,1,14,1,1,1,1,10,5,5,1,0,0,1,0,0,19,0,0,6,7,6,13.428571428571429,0,0,6,6,4,14.0,0,12.4,0.5,1.79,Enrolled,40,14,70,18,27,94,3411,62,David
1,8,4,12,1,1,1,23,27,10,6,1,0,0,1,0,0,19,0,0,8,8,7,12.454285714285716,0,0,8,8,7,12.454285714285716,0,10.8,1.4,1.74,Graduate,48,58,15,40,16,2,3412,53,Frank
1,8,1,9,1,1,1,23,28,8,6,0,0,0,1,0,0,18,0,0,5,9,1,11.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Enrolled,92,43,16,48,32,35,3413,76,Hannah
1,1,4,12,1,1,1,1,14,5,8,1,0,0,1,0,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Dropout,28,46,2,18,67,46,3414,73,Jack
1,8,3,12,1,1,1,1,14,8,9,1,0,0,1,0,1,18,0,0,7,8,6,13.271666666666668,0,0,8,11,7,12.94375,0,12.4,0.5,1.79,Graduate,64,61,66,40,53,48,3415,59,Frank
1,8,6,12,1,1,1,3,28,3,10,1,0,0,1,0,0,20,0,0,7,8,6,13.548333333333334,0,0,8,11,6,14.775,0,11.1,0.6,2.02,Enrolled,96,1,52,76,12,56,3416,86,Hannah
1,1,1,15,1,1,1,3,3,3,6,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled,78,9,93,88,86,8,3417,68,Eva
1,1,1,11,1,1,1,23,14,4,4,0,0,0,1,0,0,21,0,0,6,16,2,11.0,0,0,6,12,0,0.0,0,12.7,3.7,-1.7,Dropout,76,48,18,52,84,5,3418,94,Bob
1,1,1,16,1,1,1,23,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.285714285714286,0,0,7,7,7,14.428571428571429,0,11.1,0.6,2.02,Graduate,95,76,40,43,68,64,3419,73,Jack
1,8,1,10,1,1,1,13,28,5,10,1,0,0,1,0,1,20,0,0,6,6,6,13.333333333333334,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate,64,85,95,41,95,64,3420,59,Jack
1,1,1,12,1,1,1,1,1,10,5,0,0,0,1,0,1,21,0,0,8,8,8,13.2575,0,0,8,8,8,13.2575,0,9.4,-0.8,-3.12,Graduate,16,30,33,29,32,44,3421,82,Frank
1,15,1,6,1,14,1,22,28,10,7,1,0,0,1,0,0,23,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,34,5,35,22,95,87,3422,51,Eva
1,8,1,10,1,1,1,1,28,6,9,0,0,0,0,0,1,18,0,0,6,10,6,12.666666666666666,0,0,6,6,2,11.5,0,12.7,3.7,-1.7,Dropout,70,95,32,66,61,76,3423,70,Hannah
2,12,1,17,0,3,1,3,1,2,11,0,0,0,1,0,0,30,0,0,5,5,5,14.6,0,0,5,5,5,15.4,0,12.7,3.7,-1.7,Dropout,93,83,62,10,77,79,3424,80,Ian
1,1,1,6,1,1,1,7,14,5,2,1,0,0,1,0,0,20,0,0,5,13,0,0.0,5,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,90,62,40,76,97,45,3425,73,Hannah
2,14,2,9,1,1,1,22,27,10,10,0,0,0,0,0,0,29,0,3,5,7,3,12.333333333333334,0,0,5,8,0,0.0,0,10.8,1.4,1.74,Dropout,28,58,92,5,62,77,3426,99,Charlie
1,9,1,9,1,1,1,23,28,6,6,1,0,0,1,0,0,24,0,0,5,5,5,10.8,0,0,5,11,2,11.0,0,10.8,1.4,1.74,Enrolled,97,46,74,43,30,5,3427,61,Charlie
1,1,1,10,1,1,1,13,1,5,4,1,0,0,1,0,0,20,0,0,6,7,6,11.666666666666666,0,0,6,10,6,11.333333333333334,0,7.6,2.6,0.32,Graduate,27,25,13,3,5,3,3428,75,Ian
1,14,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,27,0,0,6,6,4,12.5,0,0,6,6,6,14.333333333333334,0,13.9,-0.3,0.79,Dropout,86,79,17,35,96,50,3429,92,David
2,4,1,9,1,3,1,22,27,10,10,0,0,0,1,0,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Dropout,4,63,17,74,63,57,3430,74,Eva
1,16,1,5,1,1,1,13,14,25,32,0,0,0,1,0,1,23,0,0,6,6,6,15.333333333333334,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,Graduate,41,59,38,22,33,53,3431,50,David
1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate,25,4,68,90,82,38,3432,97,David
1,1,1,15,1,1,1,23,28,10,8,1,0,0,1,0,1,19,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate,85,47,42,24,59,73,3433,75,Eva
1,8,6,12,1,1,1,13,27,5,10,1,0,0,1,0,0,19,0,0,7,7,7,13.642857142857142,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,Dropout,50,54,12,43,20,12,3434,69,Grace
1,1,1,15,1,1,1,1,28,9,9,1,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.0,0,11.1,0.6,2.02,Dropout,58,45,25,2,65,70,3435,94,Charlie
1,1,2,5,1,1,1,1,1,5,8,1,0,0,1,0,0,19,0,0,6,6,6,11.833333333333334,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,Graduate,41,39,65,21,33,1,3436,61,Hannah
1,1,1,15,1,1,1,1,28,5,8,0,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,10,6,13.5,0,13.9,-0.3,0.79,Graduate,68,69,0,90,47,9,3437,62,Jack
1,14,1,17,0,1,1,22,27,10,9,1,0,0,1,0,0,29,0,8,13,16,8,10.5,0,8,12,19,9,10.333333333333334,0,9.4,-0.8,-3.12,Enrolled,72,13,83,34,56,95,3438,91,Frank
1,12,2,13,1,12,1,22,27,4,8,0,0,0,1,0,0,24,0,0,7,10,6,11.416666666666666,0,0,8,9,8,11.9625,0,13.9,-0.3,0.79,Graduate,33,75,79,12,18,1,3439,57,Jack
1,8,2,13,1,1,1,22,28,10,9,1,0,0,1,0,0,19,0,0,7,16,2,12.75,0,0,7,12,2,11.0,0,8.9,1.4,3.51,Dropout,93,4,60,40,43,44,3440,69,Frank
1,8,1,13,1,1,1,1,28,5,10,0,0,0,1,0,0,19,0,0,7,10,6,11.15,0,0,7,7,7,12.814285714285717,0,12.7,3.7,-1.7,Enrolled,27,42,12,4,46,96,3441,86,Hannah
1,1,1,14,1,1,1,23,14,5,9,0,0,0,1,0,0,19,0,0,6,8,3,11.666666666666666,0,0,6,11,5,13.625,0,10.8,1.4,1.74,Enrolled,31,89,64,47,63,50,3442,80,David
1,8,4,11,1,1,1,22,14,10,8,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,8,5,12.4,0,11.1,0.6,2.02,Graduate,32,33,96,79,45,38,3443,83,Frank
1,1,2,15,1,1,1,1,14,10,10,0,0,0,1,0,0,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Graduate,8,71,20,31,52,62,3444,87,David
1,1,2,5,1,1,1,1,14,4,4,1,0,0,0,0,0,18,0,1,6,8,6,11.714285714285714,1,0,6,11,4,11.333333333333334,0,13.9,-0.3,0.79,Dropout,16,95,88,49,92,1,3445,64,Ian
1,1,5,12,1,1,1,13,1,10,6,1,0,0,1,0,1,19,0,0,7,8,7,11.678571428571429,0,0,8,10,7,13.0375,0,12.4,0.5,1.79,Graduate,86,90,63,85,11,0,3446,77,Ian
1,7,1,6,1,1,1,3,3,3,2,1,0,0,1,0,0,19,0,0,6,7,6,15.714285714285714,0,0,6,6,6,14.666666666666666,0,13.9,-0.3,0.79,Dropout,24,3,62,2,81,76,3447,97,Bob
1,1,1,2,1,1,1,1,14,6,9,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,43,67,64,74,16,34,3448,88,Grace
1,1,1,15,1,1,1,13,27,10,7,1,0,0,1,0,1,19,0,0,6,6,6,13.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,Graduate,51,52,29,82,36,30,3449,69,Charlie
1,1,2,12,1,1,1,3,3,3,3,1,0,0,1,0,1,18,0,0,7,7,7,14.485714285714286,0,0,8,9,8,14.58888888888889,0,16.2,0.3,-0.92,Graduate,1,32,56,87,19,40,3450,91,Bob
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,24,0,0,5,9,5,12.285714285714286,0,0,5,8,5,12.125,0,16.2,0.3,-0.92,Enrolled,58,47,87,92,40,61,3451,65,Alice
1,12,1,12,1,1,1,13,14,6,7,0,0,1,1,0,0,28,0,0,7,12,4,13.375,0,0,7,7,5,13.5,0,13.9,-0.3,0.79,Enrolled,26,77,32,29,99,90,3452,56,Eva
1,13,1,12,1,1,1,1,1,5,5,0,0,0,1,0,0,20,0,1,8,8,7,11.571428571428571,0,1,8,8,7,11.571428571428571,0,12.7,3.7,-1.7,Graduate,65,96,39,78,49,66,3453,66,Charlie
1,1,6,12,1,1,1,22,28,10,10,1,0,0,1,0,1,19,0,0,8,8,7,12.657142857142857,0,0,8,8,7,12.657142857142857,0,12.7,3.7,-1.7,Graduate,48,54,40,76,19,53,3454,98,Hannah
1,8,1,9,1,1,1,22,27,10,10,0,0,0,0,0,0,22,0,0,5,9,2,10.0,1,0,5,11,1,10.0,0,9.4,-0.8,-3.12,Dropout,28,21,47,29,99,30,3455,96,Alice
1,1,1,10,1,1,1,13,1,7,6,1,0,0,1,0,0,19,0,0,6,7,6,13.714285714285714,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,64,95,90,56,18,64,3456,94,Jack
1,4,1,10,1,3,1,22,27,10,10,1,0,0,1,0,0,36,0,10,14,21,13,13.071428571428571,0,4,11,16,11,13.0,0,16.2,0.3,-0.92,Graduate,96,69,1,25,83,69,3457,65,Charlie
1,15,1,4,1,14,1,22,28,10,8,0,0,0,1,0,1,19,0,0,6,7,6,15.333333333333334,0,0,6,9,6,14.0,0,15.5,2.8,-4.06,Graduate,21,73,34,92,5,98,3458,59,Ian
1,8,1,10,1,1,1,4,3,2,2,0,0,0,1,0,0,18,0,0,6,9,5,11.571428571428571,0,0,6,8,6,12.142857142857142,0,16.2,0.3,-0.92,Graduate,39,46,25,63,92,11,3459,60,Ian
4,14,4,17,0,9,1,22,27,10,10,0,0,0,0,0,0,40,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,45,13,98,50,79,69,3460,67,Hannah
1,1,2,12,1,1,1,23,27,10,8,1,0,0,1,0,1,19,0,0,7,7,6,12.9,0,0,7,7,6,12.9,0,7.6,2.6,0.32,Graduate,68,78,84,44,60,11,3461,52,David
4,14,1,12,1,1,1,22,27,10,10,0,0,0,1,0,0,38,0,1,8,12,5,13.126,1,1,8,12,5,13.126,1,10.8,1.4,1.74,Enrolled,58,10,78,15,6,35,3462,60,Jack
1,4,1,6,1,3,1,22,27,8,8,0,0,0,1,0,0,32,0,4,10,20,4,11.5,2,3,9,13,3,11.666666666666666,2,15.5,2.8,-4.06,Dropout,66,86,10,69,14,78,3463,68,Frank
1,1,1,16,1,1,1,1,27,10,10,1,0,0,1,0,0,19,0,0,6,11,3,10.333333333333334,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Enrolled,55,55,99,89,2,3,3464,85,Grace
1,8,3,5,1,1,1,3,1,5,5,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,8.9,1.4,3.51,Graduate,79,48,65,76,53,47,3465,58,Jack
2,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,25,17,75,83,65,63,3466,86,Eva
1,1,1,9,1,1,1,23,14,4,11,1,0,0,1,0,0,20,0,0,5,5,4,12.0,0,0,4,4,2,11.5,0,7.6,2.6,0.32,Enrolled,58,22,89,20,28,23,3467,56,David
1,8,1,16,1,1,1,13,14,4,5,0,0,0,1,0,0,29,0,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,12.7,3.7,-1.7,Graduate,12,57,94,99,93,74,3468,81,Frank
1,1,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,29,0,0,5,11,5,11.4,0,0,5,10,4,10.25,0,15.5,2.8,-4.06,Enrolled,21,38,28,48,52,82,3469,62,Ian
1,1,5,12,1,1,1,22,27,8,8,1,0,0,1,0,1,19,0,0,8,8,7,12.771428571428572,1,0,8,8,7,12.771428571428572,1,9.4,-0.8,-3.12,Enrolled,60,88,86,17,29,31,3470,90,Jack
1,1,6,12,1,1,1,23,14,8,10,1,0,0,1,0,1,18,0,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,10.8,1.4,1.74,Graduate,99,76,40,40,82,23,3471,63,Hannah
2,12,1,3,0,12,1,23,14,1,11,0,0,1,0,0,0,25,0,0,6,7,6,13.333333333333334,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate,87,78,95,36,38,5,3472,81,Bob
